"STATION","NAME","DATE","TMAX","TMIN"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-02","79","68"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-03","71","58"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-04","74","53"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-05","76","57"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-06","80","56"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-07","81","67"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-08","81","66"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-09","81","70"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-10","84","70"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-11","72","58"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-12","79","57"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-13","80","67"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-14","79","63"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-15","77","55"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-16","81","59"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-17","80","62"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-18","82","57"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-19","88","67"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-20","89","71"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-21","91","70"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-22","90","71"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-23","87","71"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-24","85","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-25","88","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-26","87","72"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-27","87","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-28","87","79"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-29","88","70"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-30","78","67"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-31","83","69"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-01","80","63"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-02","83","66"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-03","84","69"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-04","85","65"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-05","83","68"
