"STATION","NAME","DATE","TMAX","TMIN"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-01-03","42","27"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-01-04","28","8"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-01-05","13","6"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-01-06","22","6"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-01-07","41","9"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-01-08","34","0"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-01-09","12","-4"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-01-10","17","0"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-01-11","39","14"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-01-12","40","25"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-01-13","37","24"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-01-14","49","24"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-01-15","31","19"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-01-16","39","19"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-01-17","35","12"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-01-18","21","11"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-01-19","26","4"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-01-20","34","21"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-01-21","31","13"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-01-22","29","19"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-01-23","28","12"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-01-24","50","14"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-01-25","39","26"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-01-26","51","29"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-01-27","32","14"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-01-28","25","12"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-01-29","38","5"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-01-30","35","26"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-01-31","35","27"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-02-01","31","20"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-02-02","36","2"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-02-03","20","2"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-02-04","35","10"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-02-05","34","24"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-02-06","33","19"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-02-07","23","10"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-02-08","29","11"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-02-09","37","23"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-02-10","49","23"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-02-11","63","34"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-02-12","44","29"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-02-13","56","29"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-02-14","56","29"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-02-15","45","25"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-02-16","66","31"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-02-17","65","38"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-02-18","55","38"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-02-19","60","30"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-02-20","50","24"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-02-21","58","30"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-02-22","60","32"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-02-23","37","24"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-02-24","44","24"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-02-25","69","36"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-02-26","68","44"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-02-27","65","37"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-02-28","69","35"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-02-29","60","41"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-03-01","71","42"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-03-02","71","50"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-03-03","70","52"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-03-04","74","47"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-03-05","78","50"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-03-06","53","27"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-03-07","41","27"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-03-08","51","27"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-03-09","44","32"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-03-10","51","30"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-03-11","52","32"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-03-12","52","34"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-03-13","63","32"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-03-14","33","26"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-03-15","52","24"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-03-16","47","29"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-03-17","36","20"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-03-18","35","18"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-03-19","68","30"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-03-20","69","55"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-03-21","70","47"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-03-22","47","26"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-03-23","49","27"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-03-24","62","27"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-03-25","69","41"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-03-26","66","48"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-03-27","76","54"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-03-28","59","32"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-03-29","60","26"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-03-30","58","51"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-03-31","73","43"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-04-01","54","37"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-04-02","43","31"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-04-03","64","36"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-04-04","77","43"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-04-05","52","31"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-04-06","59","38"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-04-07","68","41"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-04-08","66","38"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-04-09","54","30"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-04-10","55","32"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-04-11","68","28"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-04-12","53","29"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-04-13","55","29"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-04-14","66","37"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-04-15","79","47"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-04-16","83","63"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-04-17","83","55"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-04-18","84","50"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-04-19","81","61"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-04-20","75","57"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-04-21","74","57"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-04-22","72","50"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-04-23","75","50"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-04-24","81","55"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-04-25","80","52"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-04-26","57","28"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-04-27","52","32"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-04-28","49","34"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-04-29","58","34"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-04-30","64","34"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-05-01","70","43"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-05-02","65","47"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-05-03","68","32"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-05-04","48","32"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-05-05","65","36"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-05-06","82","59"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-05-07","75","48"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-05-08","58","36"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-05-09","61","38"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-05-10","71","40"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-05-11","74","40"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-05-12","71","34"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-05-13","69","45"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-05-14","84","51"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-05-15","73","56"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-05-16","76","55"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-05-17","70","49"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-05-18","61","44"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-05-19","65","44"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-05-20","73","50"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-05-21","81","51"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-05-22","83","51"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-05-23","77","52"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-05-24","71","49"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-05-25","70","45"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-05-26","69","48"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-05-27","74","51"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-05-28","76","52"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-05-29","64","50"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-05-30","72","57"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-05-31","74","63"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-06-01","76","61"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-06-02","74","62"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-06-03","74","57"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-06-04","76","58"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-06-05","81","58"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-06-06","79","54"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-06-07","83","56"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-06-08","87","60"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-06-09","89","61"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-06-10","91","63"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-06-11","88","58"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-06-12","91","67"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-06-13","91","70"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-06-14","92","73"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-06-15","92","75"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-06-16","88","63"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-06-17","78","57"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-06-18","85","62"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-06-19","89","61"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-06-20","76","54"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-06-21","79","58"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-06-22","76","58"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-06-23","68","58"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-06-24","78","60"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-06-25","78","61"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-06-26","78","57"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-06-27","84","61"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-06-28","88","65"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-06-29","84","63"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-06-30","89","60"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-07-01","72","58"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-07-02","78","59"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-07-03","80","61"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-07-04","81","61"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-07-05","81","62"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-07-06","81","64"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-07-07","82","59"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-07-08","83","58"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-07-09","85","66"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-07-10","86","67"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-07-11","90","73"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-07-12","93","66"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-07-13","80","55"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-07-14","84","58"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-07-15","94","64"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-07-16","92","62"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-07-17","81","54"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-07-18","77","54"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-07-19","80","58"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-07-20","84","62"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-07-21","87","66"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-07-22","87","70"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-07-23","84","71"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-07-24","93","69"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-07-25","90","65"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-07-26","85","64"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-07-27","88","66"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-07-28","83","68"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-07-29","88","66"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-07-30","84","66"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-07-31","84","65"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-08-01","84","60"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-08-02","77","59"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-08-03","78","56"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-08-04","78","54"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-08-05","81","55"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-08-06","86","55"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-08-07","76","59"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-08-08","76","55"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-08-09","75","56"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-08-10","82","56"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-08-11","85","57"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-08-12","82","63"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-08-13","88","66"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-08-14","86","65"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-08-15","85","66"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-08-16","76","57"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-08-17","78","56"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-08-18","78","57"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-08-19","81","60"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-08-20","82","60"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-08-21","83","63"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-08-22","85","63"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-08-23","85","64"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-08-24","88","68"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-08-25","86","68"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-08-26","80","66"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-08-27","86","66"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-08-28","89","67"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-08-29","86","56"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-08-30","78","50"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-08-31","78","51"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-09-01","82","57"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-09-02","71","61"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-09-03","74","56"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-09-04","81","56"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-09-05","85","55"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-09-06","76","50"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-09-07","78","52"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-09-08","85","52"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-09-09","88","57"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-09-10","75","50"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-09-11","70","47"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-09-12","79","40"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-09-13","81","48"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-09-14","84","55"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-09-15","84","55"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-09-16","79","59"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-09-17","76","58"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-09-18","76","54"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-09-19","79","54"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-09-20","83","51"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-09-21","69","40"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-09-22","68","39"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-09-23","70","37"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-09-24","75","44"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-09-25","72","41"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-09-26","73","48"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-09-27","71","59"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-09-28","60","50"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-09-29","63","43"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-09-30","69","44"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-10-01","71","41"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-10-02","70","46"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-10-03","81","48"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-10-04","82","48"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-10-05","80","53"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-10-06","77","50"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-10-07","55","47"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-10-08","52","47"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-10-09","58","45"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-10-10","56","34"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-10-11","63","33"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-10-12","68","42"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-10-13","80","48"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-10-14","75","38"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-10-15","68","38"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-10-16","68","37"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-10-17","55","37"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-10-18","50","28"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-10-19","52","28"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-10-20","46","40"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-10-21","46","34"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-10-22","50","29"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-10-23","48","27"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-10-24","52","32"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-10-25","58","45"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-10-26","50","35"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-10-27","49","34"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-10-28","43","21"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-10-29","48","21"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-10-30","52","27"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-10-31","46","38"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-11-01","51","28"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-11-02","53","28"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-11-03","60","36"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-11-04","51","33"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-11-05","40","27"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-11-06","47","32"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-11-07","54","33"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-11-08","41","21"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-11-09","40","20"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-11-10","58","33"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-11-11","46","28"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-11-12","36","21"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-11-13","39","21"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-11-14","40","17"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-11-15","40","16"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-11-16","44","20"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-11-17","47","21"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-11-18","54","25"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-11-19","58","30"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-11-20","52","35"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-11-21","50","33"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-11-22","39","26"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-11-23","33","20"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-11-24","36","18"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-11-25","40","28"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-11-26","61","31"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-11-27","58","47"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-11-28","48","20"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-11-29","22","8"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-11-30","16","3"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-12-01","25","9"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-12-02","34","20"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-12-03","22","8"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-12-04","35","13"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-12-05","33","14"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-12-06","38","15"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-12-07","44","27"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-12-08","28","15"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-12-09","25","12"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-12-10","44","16"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-12-11","44","22"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-12-12","34","22"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-12-13","36","15"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-12-14","29","13"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-12-15","48","22"
"USC00124272","INDIANAPOLIS SE SIDE, IN US","1976-12-16","51","23"
